command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	4482	File	tmp/qemu_c2b38b27_8565.c								
ANR	4483	Function	timerlist_expired	1:0:0:523							
ANR	4484	FunctionDef	timerlist_expired (QEMUTimerList * timer_list)		4483	0					
ANR	4485	CompoundStatement		2:0:50:523	4483	0					
ANR	4486	IdentifierDeclStatement	int64_t expire_time ;	3:4:56:75	4483	0	True				
ANR	4487	IdentifierDecl	expire_time		4483	0					
ANR	4488	IdentifierDeclType	int64_t		4483	0					
ANR	4489	Identifier	expire_time		4483	1					
ANR	4490	IfStatement	if ( ! atomic_read ( & timer_list -> active_timers ) )		4483	1					
ANR	4491	Condition	! atomic_read ( & timer_list -> active_timers )	5:8:86:125	4483	0	True				
ANR	4492	UnaryOperationExpression	! atomic_read ( & timer_list -> active_timers )		4483	0					
ANR	4493	UnaryOperator	!		4483	0					
ANR	4494	CallExpression	atomic_read ( & timer_list -> active_timers )		4483	1					
ANR	4495	Callee	atomic_read		4483	0					
ANR	4496	Identifier	atomic_read		4483	0					
ANR	4497	ArgumentList	& timer_list -> active_timers		4483	1					
ANR	4498	Argument	& timer_list -> active_timers		4483	0					
ANR	4499	UnaryOperationExpression	& timer_list -> active_timers		4483	0					
ANR	4500	UnaryOperator	&		4483	0					
ANR	4501	PtrMemberAccess	timer_list -> active_timers		4483	1					
ANR	4502	Identifier	timer_list		4483	0					
ANR	4503	Identifier	active_timers		4483	1					
ANR	4504	CompoundStatement		4:50:77:77	4483	1					
ANR	4505	ReturnStatement	return false ;	6:8:138:150	4483	0	True				
ANR	4506	Identifier	false		4483	0					
ANR	4507	ExpressionStatement	qemu_mutex_lock ( & timer_list -> active_timers_lock )	9:4:163:211	4483	2	True				
ANR	4508	CallExpression	qemu_mutex_lock ( & timer_list -> active_timers_lock )		4483	0					
ANR	4509	Callee	qemu_mutex_lock		4483	0					
ANR	4510	Identifier	qemu_mutex_lock		4483	0					
ANR	4511	ArgumentList	& timer_list -> active_timers_lock		4483	1					
ANR	4512	Argument	& timer_list -> active_timers_lock		4483	0					
ANR	4513	UnaryOperationExpression	& timer_list -> active_timers_lock		4483	0					
ANR	4514	UnaryOperator	&		4483	0					
ANR	4515	PtrMemberAccess	timer_list -> active_timers_lock		4483	1					
ANR	4516	Identifier	timer_list		4483	0					
ANR	4517	Identifier	active_timers_lock		4483	1					
ANR	4518	IfStatement	if ( ! timer_list -> active_timers )		4483	3					
ANR	4519	Condition	! timer_list -> active_timers	10:8:221:246	4483	0	True				
ANR	4520	UnaryOperationExpression	! timer_list -> active_timers		4483	0					
ANR	4521	UnaryOperator	!		4483	0					
ANR	4522	PtrMemberAccess	timer_list -> active_timers		4483	1					
ANR	4523	Identifier	timer_list		4483	0					
ANR	4524	Identifier	active_timers		4483	1					
ANR	4525	CompoundStatement		9:36:198:198	4483	1					
