command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	4319	File	tmp/qemu_1c275925_9960.c								
ANR	4320	Function	do_sigreturn	1:0:0:961							
ANR	4321	FunctionDef	do_sigreturn (CPUSH4State * regs)		4320	0					
ANR	4322	CompoundStatement		2:0:37:961	4320	0					
ANR	4323	IdentifierDeclStatement	struct target_sigframe * frame ;	3:4:43:72	4320	0	True				
ANR	4324	IdentifierDecl	* frame		4320	0					
ANR	4325	IdentifierDeclType	struct target_sigframe *		4320	0					
ANR	4326	Identifier	frame		4320	1					
ANR	4327	IdentifierDeclStatement	abi_ulong frame_addr ;	4:4:78:98	4320	1	True				
ANR	4328	IdentifierDecl	frame_addr		4320	0					
ANR	4329	IdentifierDeclType	abi_ulong		4320	0					
ANR	4330	Identifier	frame_addr		4320	1					
ANR	4331	IdentifierDeclStatement	sigset_t blocked ;	5:4:104:120	4320	2	True				
ANR	4332	IdentifierDecl	blocked		4320	0					
ANR	4333	IdentifierDeclType	sigset_t		4320	0					
ANR	4334	Identifier	blocked		4320	1					
ANR	4335	IdentifierDeclStatement	target_sigset_t target_set ;	6:4:126:152	4320	3	True				
ANR	4336	IdentifierDecl	target_set		4320	0					
ANR	4337	IdentifierDeclType	target_sigset_t		4320	0					
ANR	4338	Identifier	target_set		4320	1					
ANR	4339	IdentifierDeclStatement	target_ulong r0 ;	7:4:158:173	4320	4	True				
ANR	4340	IdentifierDecl	r0		4320	0					
ANR	4341	IdentifierDeclType	target_ulong		4320	0					
ANR	4342	Identifier	r0		4320	1					
ANR	4343	IdentifierDeclStatement	int i ;	8:4:179:184	4320	5	True				
ANR	4344	IdentifierDecl	i		4320	0					
ANR	4345	IdentifierDeclType	int		4320	0					
ANR	4346	Identifier	i		4320	1					
ANR	4347	IdentifierDeclStatement	int err = 0 ;	9:4:190:201	4320	6	True				
ANR	4348	IdentifierDecl	err = 0		4320	0					
ANR	4349	IdentifierDeclType	int		4320	0					
ANR	4350	Identifier	err		4320	1					
ANR	4351	AssignmentExpression	err = 0		4320	2		=			
ANR	4352	Identifier	err		4320	0					
ANR	4353	PrimaryExpression	0		4320	1					
ANR	4354	ExpressionStatement	"fprintf ( stderr , ""do_sigreturn\\n"" )"	12:4:234:267	4320	7	True				
ANR	4355	CallExpression	"fprintf ( stderr , ""do_sigreturn\\n"" )"		4320	0					
ANR	4356	Callee	fprintf		4320	0					
ANR	4357	Identifier	fprintf		4320	0					
ANR	4358	ArgumentList	stderr		4320	1					
ANR	4359	Argument	stderr		4320	0					
ANR	4360	Identifier	stderr		4320	0					
ANR	4361	Argument	"""do_sigreturn\\n"""		4320	1					
ANR	4362	PrimaryExpression	"""do_sigreturn\\n"""		4320	0					
ANR	4363	ExpressionStatement	frame_addr = regs -> gregs [ 15 ]	14:4:280:308	4320	8	True				
ANR	4364	AssignmentExpression	frame_addr = regs -> gregs [ 15 ]		4320	0		=			
ANR	4365	Identifier	frame_addr		4320	0					
ANR	4366	ArrayIndexing	regs -> gregs [ 15 ]		4320	1					
ANR	4367	PtrMemberAccess	regs -> gregs		4320	0					
ANR	4368	Identifier	regs		4320	0					
ANR	4369	Identifier	gregs		4320	1					
ANR	4370	PrimaryExpression	15		4320	1					
ANR	4371	IfStatement	"if ( ! lock_user_struct ( VERIFY_READ , frame , frame_addr , 1 ) )"		4320	9					
ANR	4372	Condition	"! lock_user_struct ( VERIFY_READ , frame , frame_addr , 1 )"	15:8:318:369	4320	0	True				
ANR	4373	UnaryOperationExpression	"! lock_user_struct ( VERIFY_READ , frame , frame_addr , 1 )"		4320	0					
ANR	4374	UnaryOperator	!		4320	0					
ANR	4375	CallExpression	"lock_user_struct ( VERIFY_READ , frame , frame_addr , 1 )"		4320	1					
ANR	4376	Callee	lock_user_struct		4320	0					
ANR	4377	Identifier	lock_user_struct		4320	0					
ANR	4378	ArgumentList	VERIFY_READ		4320	1					
ANR	4379	Argument	VERIFY_READ		4320	0					
ANR	4380	Identifier	VERIFY_READ		4320	0					
ANR	4381	Argument	frame		4320	1					
ANR	4382	Identifier	frame		4320	0					
ANR	4383	Argument	frame_addr		4320	2					
ANR	4384	Identifier	frame_addr		4320	0					
ANR	4385	Argument	1		4320	3					
ANR	4386	PrimaryExpression	1		4320	0					
ANR	4387	GotoStatement	goto badframe ;	16:4:376:389	4320	1	True				
